url,in_swdb,SITE_URL,num_site_ids,account_ids,site_ids
tjx.com,True,tjx.com,2.0,36056261;2967691,178923201;46640464
tjx.com,True,tjx.com,2.0,2967691;38626308,27378797;179374975
zoppo.com,True,zoppo.com,2.0,1569621;1569621,1309861;11237876
freudenberg-cranes.com,True,freudenberg-cranes.com,1.0,38648852,182458100
applya.com,True,applya.com,1.0,31879542,45351936
cbelaw.com,True,cbelaw.com,3.0,15038124;274648;11293729,23570094;2888638;19739282
rosekennedygreenway.org,True,rosekennedygreenway.org,1.0,2502458,1259577
transport-system.com,True,transport-system.com,1.0,24837895,36902723
asafoot.com,True,asafoot.com,2.0,2315997;2315997,7242564;457398
cisco.com,True,cisco.com,125.0,2646773;2646773;2646773;2646773;37685746;2646773;2646773;2646773;37698391;2646773;2646773;2646773;8617290;37727606;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;37720247;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;8616638;2646773;2966151;2646773;2646773;6682727;1105577;2646773;2646773;2646773;2646773;2646773;37701228;2646773;2646773;2646773;37701017;2646773;2646773;2646773;2646773;2646773;2646773;2646773;8613188;2646773;2646773;708726;2646773;2646773;2646773;2646773;38458320;2646773;2646773;2646773;8597197;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;11303339;2646773;2646773;8594200;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;37714139;2646773;8604405;2646773;2646773;2646773;2646773;2646773;1166084;2646773;2646773;2646773,6019143;1514334;408472;2194999;181173195;12224829;1971270;1290620;181180402;2028731;12143095;6957779;12258920;181192619;2493495;55942;39262070;453387;33913937;1946697;515753;604013;43107897;221404;264050;42478465;23560484;801361;23564873;165440;2288334;857630;6764362;2497512;2498548;309873;181187052;237689;2397400;301570;131208;2334992;755857;935066;1788655;163427;1357570;305870;10850629;12216000;1925941;174609052;12337673;122166;284618;1880286;2644648;11044165;2901;1365279;7335150;7662753;302682;2723596;182042773;12069686;42478078;12287327;181185408;12111181;7546154;42926931;1371738;1576997;786015;2430014;12309870;46396230;306173;1673714;173211370;461992;1135736;2000252;182260664;2738930;2405694;2440840;12256642;239782;174893488;639527;1049249;12228977;1011770;2028435;575826;2212322;1291578;19258855;12373965;1722455;12072009;12178101;304239;417120;343059;1697054;12444636;393279;2145717;305500;34240393;181199866;278145;12384890;12461616;12202745;7201990;2210305;392522;2429689;19368799;173167609;42478315
cisco.com,True,cisco.com,11.0,10731986;2646773;2646773;36054466;2646773;5680223;2646773;2646773;2646773;2646773;23140565,19538715;12381926;2972095;178921087;2885586;7102078;3064047;3026124;12224189;12427435;34280421
cisco.com,True,cisco.com,56.0,38609274;2646773;2646773;2646773;2646773;13725975;2646773;30549617;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;38609274;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;2646773;38607758;3272654;2646773;20439756;38607759;2646773;2646773;2646773;2646773;22955404;2646773;2646773;2646773;2646773;2646773;12634674;2646773;2646773;2646773;27174895;2646773,177207061;32108629;18821129;27355910;34824068;25889079;27728125;32226222;33247685;18420585;180193480;34356714;27761753;179823413;32067557;30049316;24216934;25892417;182673358;180224550;18746311;179865771;18817022;182556067;29790289;36545853;34824055;182155629;34268569;32806398;18807589;33446058;24258099;27557263;27360154;182443327;27551987;182166287;180183083;182443339;182169984;182182547;18690151;182167468;34019935;33474563;32732772;180232690;34094174;34506793;30027725;177454474;28489954;18429980;37462571;38898262
flatironssolutions.com,True,flatironssolutions.com,7.0,1098746;37709940;1098746;38444416;1098746;34111673;1098746,492687;181190087;36154278;182239446;132719;174892172;19309628
flatironssolutions.com,True,flatironssolutions.com,1.0,13173298,24401556
888voip.com,True,888voip.com,2.0,1676452;923372,1869151;1829678
peoplecorporation.com,True,peoplecorporation.com,1.0,37718586,181208558
peoplecorporation.com,True,peoplecorporation.com,3.0,37751473;37751329;37733300,182014924;181257470;181237571
spiro.k12.ok.us,True,spiro.k12.ok.us,5.0,902188;902188;902188;902188;902188,174159770;174171659;174646054;2069795;173213084
taxprepandmore.com,True,taxprepandmore.com,2.0,25981838;25981838,37612787;37808330
caseparts.com,True,caseparts.com,3.0,1828627;1828627;1828627,132462;1484869;2757317
clevo.com.tw,True,clevo.com.tw,1.0,24297361,177380939
cls-group.com,True,cls-group.com,5.0,3059573;4198980;38343219;24832324;3059573,1734530;6750542;181913420;36889694;1672130
leecorpinc.com,True,leecorpinc.com,2.0,4308960;5504164,6856153;8372719
riviana.com,True,riviana.com,12.0,231345;381037;2903573;381037;381037;381037;3352920;381037;381037;381037;381037;381037,2636494;2556861;1481920;33936086;99642;2475839;19337115;2367162;7335102;19442946;2561708;116233
baxterlaboratories.com,True,baxterlaboratories.com,1.0,10961815,18568213
wheels.com,True,wheels.com,5.0,2994987;2994987;2994987;972721;707247,950016;865699;945174;530623;1956894
wheels.com,True,wheels.com,4.0,1887480;2994987;37738027;36100921,11025741;3076502;181225792;178917135
stanford.edu,True,stanford.edu,191.0,2941593;2941593;4265812;286960;2941593;2941593;2941593;2941593;85343;2941593;2941593;2941593;2941593;2941593;2941593;3458094;2941593;2611786;2941593;2941593;2941593;33046560;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;1611808;38440829;2941593;2941593;2941593;2941593;2941593;2941593;5421370;2941593;2780726;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2147816;2941593;2941593;2941593;2941593;1574021;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2165063;2941593;2941593;2941593;2941593;2941593;2941593;1782333;2941593;31876888;2941593;13939444;2941593;38441278;2941593;2941593;2941593;33081077;2941593;2941593;6649074;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;1366856;2941593;2941593;2941593;2941593;4162724;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;166546;2941593;2941593;2941593;24820364;2941593;2941593;2941593;2941593;33080740;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;4834908;2941593;2941593;2941593;630190;372727;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;2941593;4284735;1574046;2941593;2941593;2941593;2941593;2941593;33073727;2941593;2941593;2941593;2941593;2941593;2941593,6914023;240012;183518;279851;230123;178414187;388530;154461;344861;388534;388535;6724052;155690;178674599;429586;5995942;178860324;357439;36690509;23562001;272777;173137881;7033581;180276646;6920605;247226;169382;178171;275465;263896;7717447;212117;6687402;447033;229834;37004785;39184748;274699;127320;402052;415042;182245524;271009;6926112;274545;438923;277064;256140;7670081;447786;410908;331783;7264692;260088;178703497;394914;178442155;203375;6743426;391664;244144;279362;425438;249527;385912;37008129;7262891;418582;363444;275437;5394881;412207;433376;272151;266194;19323278;391876;394915;6810047;7011311;7231346;7063613;274979;45347562;359886;29414197;275590;182241597;7170605;432409;242576;173358276;348943;170438;10801620;19966112;376372;333773;230021;406895;407454;19961268;412591;255286;271823;180048472;421516;220125;7248252;409881;428297;154776;178381320;222693;407526;238704;178441210;344019;555818;18254481;449073;154020;279252;6987184;180124790;429321;165787;229821;178739203;6914024;395478;6842943;6792301;395928;247961;19263178;7191158;346668;357093;34105276;184062;316364;387436;430646;429532;437996;180024538;36564868;36581310;275214;399288;446648;173357481;255083;272868;275697;272133;37194412;272405;357795;415388;7334182;178732359;163329;19954270;247715;1874096;211746;7176689;267629;429530;365585;349450;354034;234017;331296;19899743;6835350;178473;240213;421005;18234051;6676527;448180;173208159;154312;178384203;6743056;442540;7176322;234280
stanford.edu,True,stanford.edu,1.0,27111374,39012486
simcointeriors.com,True,simcointeriors.com,1.0,2795493,832797
oneatlas.com,True,oneatlas.com,14.0,27717289;1590678;1590678;27717289;2203441;27717289;1590678;27717289;1590678;27717289;27717289;27717289;27717289;27717289,788299;2750909;178175703;2418897;384969;11206777;178780733;755832;856879;2534187;818685;424480;178054564;11190995
blankstyle.com,True,blankstyle.com,1.0,33960835,174596527
rmc-canada.com,True,rmc-canada.com,1.0,92792,2855242
heronconstruction.co.nz,True,heronconstruction.co.nz,1.0,22466188,33608697
kenmore.com,True,kenmore.com,3.0,10805957;1707139;11124641,19967210;1980430;19892615
vilis.com,True,vilis.com,1.0,14549643,23437751
medcodata.com,True,medcodata.com,1.0,39590,746705
americanalarm.com,True,americanalarm.com,16.0,2752011;1666982;37696299;475860;4507666;475860;9294690;38467007;38432504;2752011;2752011;10783111;38457587;2752011;475860;3019183,178267606;541348;181176632;6821677;7184318;6821678;17610116;182267675;181996340;1257193;178060017;19994703;182263318;178462360;1287447;5326245
cloudmed.com,True,cloudmed.com,1.0,33078179,173194540
claimtek.com,True,claimtek.com,1.0,2300618,351286
fujitsu.com,True,fujitsu.com,24.0,6263464;6263464;6263464;6263464;6263464;6263464;6263464;963485;33032561;6263464;6252406;6263464;6263464;6263464;6263464;6263464;6263464;38462320;6263464;6263464;6263464;6263464;6263464;6263464,282230;2396918;180309123;173183751;228758;1082157;164100;1796671;173089437;282224;2388047;173086936;292296;1736985;178208362;178446557;548698;182259516;1732302;412778;173249323;2373398;284202;174134588
fujitsu.com,True,fujitsu.com,6.0,6263464;2603251;37737742;6263464;38483918;37737974,2956659;2946781;181221108;173072058;182289185;181225750
fujitsu.com,True,fujitsu.com,122.0,21467058;6263464;6263464;9403695;6263464;6263464;6263464;6263464;29920606;6263464;6263464;21467058;6263464;6263464;6263464;6263464;6263464;37498917;6263464;6263464;6263464;6232768;6248622;34188938;27908424;37833882;15435445;21467058;9403695;6263464;14431259;6263464;6263464;6263464;6232768;6263464;6263464;19021003;6263464;6263464;6263464;38750057;6263464;6263464;6263464;6263464;21467058;21467058;37052415;9403695;29115019;6263464;6263464;6263464;6263464;6263464;6263464;6263464;6263464;17974464;6263464;6263464;6263464;9403695;9403695;30027978;21467058;21467058;6263464;6263464;6263464;21467058;6263464;6263464;6263464;21467058;6263464;6248622;6263464;6263464;6263464;34188938;6263464;6263464;21467058;6227929;6263464;6263464;6263464;38611191;6232768;6232768;6263464;20919711;6244424;6263464;6263464;6263464;6263464;36288541;21467058;6248622;6263464;6263464;6263464;21467058;6263464;6232768;6263464;6263464;6263464;6263464;21467058;6263464;6263464;21467058;21467058;6263464;6263464;6263464;6263464;6263464,181695969;180089455;28640242;31655039;28030832;28689621;28004554;28657292;41966871;174465004;28028264;24203513;22862159;18744574;28507111;28198943;23020455;28160028;28380707;177271243;182183912;27865460;28372638;28660350;181132058;177113971;22992675;27435349;181701364;180202188;28062150;27712373;27930768;7605426;24367496;28466655;182171283;30077427;32051153;37060650;27472702;41494414;38986674;177245789;27929249;28160788;27435353;181746764;177111674;35676395;39246490;31298581;28435963;31507446;27970899;23406199;27996497;28078632;180178799;28381339;33083378;23489822;28254869;180842737;35998450;37302538;173958807;181706209;28986417;28079157;36953775;181696092;41527640;31465927;28746881;32089948;28653879;28223892;28201449;182165834;177547137;28380703;179862998;182184591;181701988;35956678;32007603;28438128;32053367;182447008;181707520;181744354;179839657;27427093;28751974;28375015;46812932;27968118;18344134;179363367;31557333;180776728;28207712;22928807;28001407;24933557;28061167;34047096;28459380;180178550;28031962;27956202;24721400;45714778;182182636;27435818;41391484;27985073;28394287;18565128;182212884;182187929
rac.gov.my,True,rac.gov.my,1.0,6238439,173910348
drc-law.com,True,drc-law.com,1.0,2084914,462928
mundi.com,True,mundi.com,1.0,399448,2206326
nepgroup.com,True,nepgroup.com,11.0,2070634;2070634;2070634;2070634;6128724;2070634;2070634;2070634;2070634;2070634;2070634,393444;17998850;444107;7641025;8663601;2196926;178166318;2151848;2220127;239809;2150022
stanleycreations.com,True,stanleycreations.com,1.0,991227,1706634
suit-kote.com,True,suit-kote.com,10.0,1437376;1437376;1437376;1437376;1437376;1437376;1437376;1437376;1437376;1437376,19976550;1715596;19471236;1775921;173185819;1812595;1709995;174153020;2222378;1808357
nals.com,True,nals.com,16.0,1459962;11233986;5608945;5608945;1853668;1563047;1459962;1459962;1459962;1563047;1563047;1563047;1058852;34291588;1563047;1853668,173228628;19368677;8670114;8679042;179650977;19979290;19432552;19988432;1692331;19451448;435599;37307217;2611925;175137145;19921426;178574420
maximus.com,True,maximus.com,83.0,3311280;3311280;38477133;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;8596193;3311280;3311280;3311280;3311280;3311280;38468573;3311280;3311280;3311280;3311280;3311280;3311280;3311280;38471369;3311280;3311280;37731914;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;38453742;3311280;3311280;3311280;4310313;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;3311280;37715571;3311280;3311280;3311280;3311280;1506007;3311280;8613416;3311280;3311280;37705645;37721365;3311280;37968747;3311280;3311280;38476520;3311280,2321245;1201279;182274527;2703424;1324223;2666436;36571536;178607680;2698801;6018179;2689595;1276896;1738772;42475852;12319938;1251799;17598916;6721343;2675842;1857852;182273073;12197818;2376549;12287806;93965;1239196;7161467;1241345;182282289;417350;2153376;182010498;7592733;2021478;10255436;12418741;2017714;525563;575422;2703354;1848117;19261686;174865312;819729;2684564;887158;133633;23557698;6738744;2546891;182262909;2165720;2681953;2812497;7018575;2572662;10251244;200060;2400822;42971919;1213933;2687986;805042;2638505;883820;182007222;1525864;1786686;19401535;166667;1863804;557297;12337031;2682267;12266671;181215659;181188155;1858754;181432937;993529;12189736;182269873;166669
maximus.com,True,maximus.com,1.0,8637776,12161607
fullertonindia.com,True,fullertonindia.com,26.0,31872255;31872255;25870980;31872255;31872255;17901089;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255;31872255,182171068;182163577;180205921;180224430;180158345;38995280;27359242;180232808;179856046;182163097;180158346;180158347;180225506;182169224;182173671;180225709;180201771;182164079;182167276;182169488;182151467;182153488;182168717;182185391;182190678;182182231
shawneemilling.com,True,shawneemilling.com,5.0,984846;984846;984846;984846;984846,19334501;178653836;2073899;2093089;27286534
affinityhealthservices.net,True,affinityhealthservices.net,1.0,1782669,2160269
vitalitygroup.com,True,vitalitygroup.com,5.0,37703608;6231680;499324;6231680;10808556,181198746;977270;907465;914803;19441509
championhomes.com,True,championhomes.com,20.0,37706292;529425;37711626;529425;529425;529425;1900007;529425;38458303;529425;37709153;529425;529425;529425;529425;529425;529425;529425;37705669;529425,181204305;1710178;181202616;127622;2368448;2141581;1068485;181054786;182260648;50335;181216206;1550181;43714875;174859250;994997;19285915;854432;36474344;181215682;1386335
olea.com,True,olea.com,1.0,2444205,131669
wblight.com,True,wblight.com,1.0,2789748,173107980
jgele.com,True,jgele.com,1.0,1859787,1717784
gpglobal.com,True,gpglobal.com,4.0,19617166;25899530;14286422;13621293,31082106;36971270;30095927;31003306
gosvt.com,True,gosvt.com,2.0,37714505;963392,181200219;1361654
watsonclinic.com,True,watsonclinic.com,20.0,293331;1784965;293331;1784965;293331;293331;293331;1784965;4305816;1784965;293331;1784965;293331;293331;1784965;293331;679375;2854847;293331;293331,634551;178127291;614098;638195;652197;7238154;619312;709617;7014803;180099763;632884;5404804;174273537;594323;686577;706129;2336342;636784;638493;590494
stmc.edu.hk,True,stmc.edu.hk,1.0,23612553,34263193
servicestream.com.au,True,servicestream.com.au,8.0,10807294;10807294;10807294;10807294;10807294;10807294;10807294;10807294,23430104;18725189;18597052;18804015;23017531;18563705;18587258;23114739
bradyid.com,True,bradyid.com,2.0,1761284;1761284,1439264;2824331
bradyid.com,True,bradyid.com,3.0,1761284;1761284;1761284,179830093;180177264;34620779
call4health.com,True,call4health.com,1.0,2699938,592840
cheadlelaw.com,True,cheadlelaw.com,1.0,1478514,2325658
sunpetro.com,True,sunpetro.com,1.0,13612522,29797787
sdfab.com,True,sdfab.com,1.0,1899105,201990
